W_REGN,W_PROV,FSIZE,TOINC,TOTEX,COFFEE,FOOD_OUTSIDE,COCOA,SEQ_NO
13,75,5,275288.42,230016.19396614257,4316.121613151202,15700.078621342087,431.6121613151202,2279
13,39,2,514886.65,393966.98391682253,7329.403823869199,25121.49117970455,732.94038238692,2280
13,74,1,1201359.06,858813.6130068931,18687.17924302953,64451.557412429895,1868.7179243029532,2281
13,74,3,273143.14,251629.9118952373,4073.2362540150157,14003.286922604522,407.3236254015016,2282
13,74,8,593728.9,486688.2000551437,8694.247478566307,32169.499133684367,869.4247478566308,2283
13,39,7,365457.52,323185.2304257642,5098.025508732536,14963.025118305595,509.8025508732536,2284
13,39,3,448860.68,315846.35514304327,6769.541116084945,21288.545943159,676.9541116084946,2285
13,74,4,409629.16,336729.39621358254,6455.197572893333,22314.249569654883,645.5197572893334,2286
13,76,3,508845.44,397627.4258757778,7734.504473496191,31176.11952572297,773.4504473496191,2287
13,74,1,489027.81,346027.67595521314,7566.658124137316,24508.261001240673,756.6658124137316,2288
13,74,4,257258.98,229968.48479029935,3751.053024770744,14982.220448253742,375.1053024770744,2289
13,39,5,192223.44,159204.33802522407,3135.7634712177023,13851.85808194121,313.57634712177025,2290
13,75,5,346357.01,271299.7351883704,5432.415356567639,15006.39374186892,543.2415356567639,2291
13,74,3,112211.78,101153.26655013765,2290.593786098948,7612.376302710372,229.0593786098948,2292
13,74,2,388937.25,315712.36958077777,6237.189649532085,18562.16430989731,623.7189649532086,2293
13,74,4,419797.24,294225.1761072633,6374.270183245747,22699.51265954216,637.4270183245748,2294
13,39,7,241032.04,225632.96285584173,3822.8579552397996,11143.509984790044,382.28579552397997,2295
13,39,1,275545.57,210494.9606149675,3557.518026257031,14836.028544087567,355.75180262570314,2296
13,74,8,463756.77,420925.9943382897,7595.286811843578,24428.37153809074,759.5286811843579,2297
13,39,3,420116.9,379829.30506813346,6176.977693801891,19612.826278753873,617.6977693801891,2298
13,39,6,467929.77,346545.7380889057,6956.591624615838,22446.12211691841,695.6591624615838,2299
13,74,2,427710.47,350081.306390908,6176.453853089012,21007.590260224184,617.6453853089013,2300
13,76,1,286010.0,203081.32746008848,3846.805835346412,13910.060006767642,384.68058353464124,2301
13,74,4,265953.22,209740.79376526826,3580.5254653089414,14205.125140809525,358.0525465308942,2302
13,74,5,345724.22,305186.22661511594,4647.066602474893,20231.74985776383,464.70666024748937,2303
13,74,1,641840.97,487328.90366325446,9507.896429879673,29573.63390533527,950.7896429879673,2304
13,76,4,314445.03,229319.0949240259,5133.353462535601,20183.069481557013,513.33534625356,2305
13,74,4,587184.96,485473.30249270773,8796.435058572511,30045.41808232377,879.6435058572512,2306
13,39,2,79249.02,66113.22517873842,1520.4505370171619,2583.965173767907,152.0450537017162,2307
13,75,4,325451.0,282803.0003818505,5122.365540053578,20354.3508026983,512.2365540053578,2308
13,39,3,281978.67,250900.2320475478,4005.444563950878,16400.024102738655,400.5444563950878,2309
13,74,2,98766.68,86317.37532884153,2100.5877797084195,7415.427220056566,210.05877797084196,2310
13,74,3,108107.1,98523.73553583806,2121.228601492373,5486.374495329602,212.1228601492373,2311
13,76,4,353908.04,267457.7254693467,5719.23609687856,18209.594604503636,571.923609687856,2312
13,74,7,286151.84,241066.23870016585,4500.200526503465,14650.071949257132,450.02005265034654,2313
13,75,5,431179.58,340642.1472432192,6297.810545511517,21308.604059689533,629.7810545511518,2314
13,76,7,56495.5,53135.60466624657,676.4300799646091,5433.43976581213,67.64300799646092,2315
13,39,4,509736.02,412921.79698824225,7631.100896282545,24304.09229720313,763.1100896282546,2316
13,74,4,511998.36,481241.8419583827,8368.937122545796,28268.628542424172,836.8937122545797,2317
13,74,6,117013.47,104407.18920981888,2314.0639786097254,4608.350682964898,231.40639786097256,2318
13,74,4,624556.65,549370.0007099222,8647.03582953339,32639.419990218255,864.703582953339,2319
13,74,6,785633.27,646490.4906026208,11914.32815863585,37787.95120252432,1191.4328158635851,2320
13,76,2,120549.07,97746.554435712,564.6455903375991,7156.569280767947,56.46455903375991,2321
13,75,5,286240.09,238047.86314615145,4072.9313444722416,11646.518814482266,407.2931344472242,2322
13,75,3,302220.8,233740.06479605852,4194.739306617013,15256.566473493627,419.4739306617014,2323
13,74,2,91255.28,84514.0229556856,1646.8622613200082,2547.3014430633175,164.68622613200083,2324
13,76,3,220130.57,197805.51397800964,2757.91982579505,14317.754452507843,275.79198257950503,2325
13,76,4,623099.85,561007.3041551391,8582.326363739066,38778.95361968287,858.2326363739066,2326
13,76,1,160173.9,129466.7051705396,2153.1796505594925,9587.677844533935,215.31796505594926,2327
13,39,5,803873.56,576998.1234754336,12054.188963885179,38886.66775382654,1205.4188963885179,2328
13,75,6,334746.52,291487.0027666888,4151.756532893001,17547.47652060486,415.17565328930016,2329
13,39,1,166904.08,132455.6446930628,3072.4657656382506,10246.262516318757,307.2465765638251,2330
13,74,2,275701.26,252985.56547122158,4034.8573518999515,13445.277524804742,403.4857351899952,2331
13,39,2,111516.09,99816.33588315861,1685.3854307123452,4716.833763280697,168.53854307123453,2332
13,75,5,346951.74,255471.6809335782,5755.586706470456,14827.27779737587,575.5586706470457,2333
13,75,4,239101.52,203338.85044491728,3220.098377444582,12390.747602641548,322.00983774445825,2334
13,39,4,207788.22,181410.22888190538,3857.4694075600005,12509.409684069076,385.7469407560001,2335
13,74,5,112683.51,94883.39116437855,1693.0255222954422,8494.15215712596,169.30255222954423,2336
13,74,6,255619.34,211783.3184502429,4230.2778610832265,13255.591953177724,423.0277861083227,2337
13,74,5,303482.0,229725.48543223826,4774.211721808282,12371.856493331108,477.42117218082825,2338
13,39,4,117924.22,89501.73665525738,2112.3631144942265,4956.149275451722,211.23631144942266,2339
13,74,2,513331.18,457892.4570147465,7737.978350633012,28007.590855103346,773.7978350633012,2340
13,75,6,317029.49,223401.94629635595,4521.380470497413,17495.698828852303,452.1380470497413,2341
13,39,2,161298.55,144318.25092370462,3388.8597501614413,5997.49064813306,338.88597501614413,2342
13,39,4,253405.12,210756.95826213722,3791.0090717544654,16623.572266334813,379.10090717544654,2343
13,74,4,443368.73,414131.073096274,6101.698042665075,20003.74908032205,610.1698042665075,2344
13,76,9,610348.02,579421.9219890054,9889.62653678601,35842.1786948993,988.9626536786011,2345
13,75,3,695350.47,602083.9050465655,10274.871379778362,35773.68696363409,1027.4871379778363,2346
13,75,4,790275.68,634642.1846638166,10992.527545386924,39354.90132818824,1099.2527545386924,2347
13,74,6,120784.45,98894.86254206343,1399.652148313592,5389.153949931228,139.96521483135922,2348
13,74,1,175252.92,131624.38150124386,1649.7554559751693,8789.707316900087,164.97554559751694,2349
13,39,6,115762.53,83905.67510202338,1347.3136222014343,7838.948353261828,134.73136222014344,2350
13,75,5,516374.44,436176.7637772224,8624.670754749266,29664.81363564174,862.4670754749267,2351
13,76,6,241898.5,218040.96398886843,3857.9556282321537,15120.910520450734,385.7955628232154,2352
13,75,4,572424.78,438157.7563306277,8583.997357826764,27363.946748269802,858.3997357826764,2353
13,76,3,114655.67,92287.86253151586,1431.1189794479533,7089.6321449306,143.11189794479534,2354
13,75,4,177458.12,148832.9567611147,2592.8363771715785,12821.815221757444,259.2836377171579,2355
13,39,6,166214.62,154076.70678628786,3050.591148708035,9935.041461919704,305.0591148708035,2356
13,76,3,564138.91,414449.0544163085,7548.232606671425,36527.39660856535,754.8232606671426,2357
13,39,3,408587.1,310207.82173751586,7598.520502047193,22090.636245242407,759.8520502047194,2358
13,74,6,79426.48,73837.44613953865,750.0692234148354,5852.642467396516,75.00692234148354,2359
13,39,4,202870.21,144014.2955214417,2918.303460606696,10237.18769292536,291.83034606066957,2360
13,39,1,477184.81,412301.47054422076,7077.8758738161205,26740.85545578009,707.7875873816121,2361
13,74,5,523407.84,450068.7032898001,7758.092526151222,20507.54847903469,775.8092526151222,2362
13,74,1,343927.11,273701.8744384836,4823.012988841657,18334.427160816744,482.3012988841657,2363
13,74,4,299071.43,244353.67100653742,4923.475707943108,15910.878087955056,492.34757079431085,2364
13,74,5,153524.58,140279.93585887837,2873.3129504727594,5939.878510811474,287.33129504727594,2365
13,39,6,509973.62,378015.65902000654,8127.250425439112,26188.159149131425,812.7250425439113,2366
13,39,1,130855.07,99173.99364497812,2007.3741186792693,7732.0779492365755,200.73741186792694,2367
13,74,4,102047.31,84504.11231620851,1236.0423307360154,1639.07275568029,123.60423307360155,2368
13,74,4,303944.18,243895.8601506243,4466.383978001549,15926.68662940918,446.6383978001549,2369
13,75,5,205674.71,173505.7712161453,3041.888281742994,12883.380388676225,304.18882817429943,2370
13,75,3,414209.12,385301.38123335683,5722.922610207119,24076.279046790096,572.2922610207119,2371
13,76,2,358865.46,333484.88136560423,5472.060500719157,22788.77844960013,547.2060500719157,2372
13,75,5,747628.81,566332.2513998237,12114.196030733636,37218.446435458485,1211.4196030733635,2373
13,74,7,342055.84,265276.67033737124,5045.954636747927,19057.33620326615,504.5954636747927,2374
13,75,3,506812.82,375303.59535045724,7852.1521875897315,23667.183936857356,785.2152187589732,2375
13,74,5,161004.14,150047.4207144575,2086.6024795193794,9642.770419435361,208.66024795193795,2376
13,74,3,411249.81,328780.25398745574,6611.6228934953015,20493.892462773754,661.1622893495302,2377
13,75,1,227303.44,184667.28960443955,3080.6623966542375,13749.08130646788,308.0662396654238,2378
13,74,11,199508.4,179689.27448691544,2786.0192814158654,9048.317398167124,278.60192814158654,2379
13,75,4,156136.75,129319.22772020308,2600.7615915051447,11267.181611543281,260.07615915051446,2380
13,76,6,676997.31,494166.65183042915,9659.596543676125,43071.084887239515,965.9596543676125,2381
13,76,3,267231.81,216314.04278263394,4224.7340358490055,16792.79558041279,422.47340358490055,2382
13,76,4,167200.78,143396.57396123523,3033.568874744549,10626.990293691568,303.3568874744549,2383
13,74,8,403062.94,354615.69034651725,6127.404351405729,23587.06872355885,612.7404351405729,2384
13,74,5,206081.62,177505.92282287506,3525.579215759652,14639.787034513347,352.5579215759652,2385
13,74,2,166197.42,121290.0760125408,1847.1378393414116,7655.186812880288,184.71378393414116,2386
13,74,7,1530802.06,1188034.2485168583,20000.0,75967.88991152184,2000.0,2387
13,75,4,129928.1,114777.33513681128,1720.838161197916,9140.821431004526,172.0838161197916,2388
13,75,1,821645.48,755952.9096791393,12517.3401706675,36407.89682909197,1251.73401706675,2389
13,75,10,165011.14,117454.36903548417,3266.0446578651868,3183.470867578113,326.6044657865187,2390
13,74,5,390663.61,277588.87095142435,4367.4918761967865,18087.80795755668,436.74918761967865,2391
13,39,2,252467.6,217337.01933784064,3476.6570451338484,13319.1758581325,347.66570451338487,2392
13,74,3,417420.04,349385.3898981707,5115.862019553273,18742.06329314081,511.58620195532734,2393
13,39,2,117103.27,86519.96669357987,1141.0328100379193,3441.0883076544133,114.10328100379193,2394
13,76,2,108832.0,91100.31735481089,1394.8440267443773,5661.636027363981,139.48440267443775,2395
13,74,2,425136.58,401168.16011730925,6807.018923066771,24081.97555668682,680.7018923066771,2396
13,39,5,92216.62,79096.50547055794,1787.158519961075,3925.292884011594,178.71585199610752,2397
13,39,5,133095.58,108111.58166657694,2385.879241417052,8971.119039553132,238.58792414170523,2398
13,75,7,254274.05,230596.84430374298,4094.2010473209994,13024.707033658082,409.42010473209996,2399
13,75,5,123439.79,92975.54373404488,1181.0653907488977,9374.19589015195,118.10653907488978,2400
13,74,4,133250.2,107077.4099432431,2399.7783993729686,6288.421530546719,239.97783993729686,2401
13,39,5,209685.66,174446.3016802915,2806.3942521387817,11428.824490315803,280.63942521387816,2402
13,74,3,72350.95,59771.650125692395,1309.2184890332644,4173.286431986622,130.92184890332643,2403
13,74,4,115781.84,107705.25976865264,1277.7102457100343,5626.729507827892,127.77102457100344,2404
13,75,4,599637.16,463619.680162993,8904.32436842593,31699.006544804466,890.4324368425931,2405
13,75,6,476463.76,340255.12580820615,7113.108009761758,25319.573731269735,711.3108009761759,2406
13,74,2,1044542.05,970478.0659440133,15840.884872420971,52810.69996128808,1584.0884872420972,2407
13,74,4,383403.53,289188.59749891754,5331.382610172896,15454.473867683913,533.1382610172897,2408
13,76,4,585938.5,465678.72063248773,9119.864589104394,32927.87011905539,911.9864589104395,2409
13,74,4,208372.04,173516.17070493643,2469.017499076266,8688.244368302001,246.90174990762662,2410
13,75,5,239840.4,226402.1706021179,4447.869593628243,12586.189541982092,444.7869593628243,2411
13,39,2,343775.34,286645.76062803535,4780.820284865737,17231.69633720013,478.0820284865738,2412
13,74,6,86138.89,69939.25085775393,313.31425749179425,2932.7399367186586,31.331425749179427,2413
13,39,3,372303.05,314934.73150544555,5548.496828504877,17092.056935948276,554.8496828504877,2414
13,74,3,184556.43,173981.723052294,2562.4107346610413,10734.347695356004,256.2410734661041,2415
13,76,1,204090.55,184597.07575743282,2602.342023515579,10918.796361168113,260.23420235155794,2416
13,74,3,488139.33,362317.5292126626,7994.951826266985,19587.79371971638,799.4951826266986,2417
13,39,3,105740.04,95252.21452659291,1963.5437711160005,5725.376003096613,196.35437711160006,2418
13,39,3,277367.42,252480.56304555753,4391.543305650414,12903.9991636044,439.15433056504145,2419
13,74,5,351058.88,306359.7906395657,4788.186387171042,19190.108974590577,478.81863871710425,2420
13,39,5,195202.1,168714.80785492857,2663.0324665103276,8370.99694664844,266.3032466510328,2421
13,39,9,274414.82,222336.1697074475,3810.6991876853135,13369.596055698425,381.06991876853135,2422
13,75,6,282450.73,243027.34363238054,3323.3184009629895,14795.75723369265,332.33184009629895,2423
13,74,3,459760.63,406609.4244672386,7032.115390142358,18710.749869533323,703.2115390142358,2424
13,74,6,240518.16,175747.83701939345,3780.02385188813,10930.673527946086,378.00238518881304,2425
13,76,4,126578.9,96748.36582426577,1959.7551914624753,6154.495847144666,195.97551914624754,2426
13,39,3,189710.46,142002.16263408997,2959.4032838760504,8630.214107675532,295.94032838760506,2427
13,76,4,217669.43,198145.12626214625,2698.642768542113,12123.365690518656,269.8642768542113,2428
13,74,10,165946.0,144373.12751358267,2041.9615159876398,8388.116935963995,204.196151598764,2429
13,76,3,300634.74,244324.2402606907,4351.309803208366,18501.975580580205,435.13098032083667,2430
13,75,4,292133.61,264823.18911286385,5074.207400818509,15952.96449832309,507.4207400818509,2431
13,76,3,283201.36,248989.31457712533,4829.297853901129,18099.54030963013,482.92978539011295,2432
13,76,7,156606.2,145392.92521177477,2607.5883948073783,11865.283076528971,260.75883948073783,2433
13,74,4,290069.22,208618.29036216633,5358.475923373428,16532.01811749424,535.8475923373428,2434
13,76,5,581275.65,480883.15197691985,8974.017942350394,37746.699326835194,897.4017942350395,2435
13,74,4,320209.81,280723.76998051273,5121.124583410234,18552.271674062227,512.1124583410234,2436
13,74,3,510628.06,383927.602860344,8399.3118831432,24588.16433654541,839.93118831432,2437
13,74,1,286459.07,223948.4180457803,4644.719281691959,13800.54955197209,464.4719281691959,2438
13,74,4,183073.96,147327.68236876896,3570.41253980186,8782.311429858917,357.041253980186,2439
13,39,1,449640.48,404038.5740688711,6758.864300100022,24926.722341251807,675.8864300100022,2440
13,74,3,115339.83,94970.12978049567,1409.933571248096,5404.644096269027,140.99335712480962,2441
13,74,8,191955.61,158021.21895150433,2831.639107657116,11267.913211888277,283.1639107657116,2442
13,75,3,246527.2,199125.4195290821,3816.7692004601777,8669.106494881256,381.6769200460178,2443
13,76,6,396987.71,300578.16177268245,5502.431022882084,19755.35181290754,550.2431022882084,2444
13,74,5,576506.46,536593.6978307196,8291.414578719432,31553.85210003163,829.1414578719432,2445
13,74,7,445914.71,347568.3456388241,6477.273060330212,23449.109643869077,647.7273060330213,2446
13,74,3,419859.94,353465.98257072765,5748.724010382837,23531.229083509825,574.8724010382838,2447
13,39,3,450791.57,332321.2616400713,6467.820975998159,19639.771324586498,646.782097599816,2448
13,39,9,490113.86,396286.87827028934,7719.162870150344,25017.605121650486,771.9162870150344,2449
13,74,3,135594.38,125553.73535419625,2430.9298879828084,3975.819347552867,243.09298879828086,2450
13,74,5,1007399.7,955887.6356589997,14409.702488417413,52334.32972559509,1440.9702488417415,2451
13,76,5,522213.48,412777.3600003113,7987.718052145101,31568.221888034604,798.7718052145101,2452
13,74,10,240725.01,177774.85095035596,3576.2279561855566,11973.894808278386,357.6227956185557,2453
13,74,5,335301.08,261069.7401300876,5555.05241422202,18695.11172735682,555.5052414222021,2454
13,74,8,122018.46,95395.3061565652,1695.6675144666176,6097.916650183079,169.56675144666178,2455
13,39,10,229600.86,197715.54536119578,2824.2451422477316,11411.006010175233,282.4245142247732,2456
13,74,2,218540.38,180085.83577764913,3034.798875558765,8213.781935903262,303.4798875558765,2457
13,75,1,208013.2,185571.68178691607,2521.541430215981,13281.697399285433,252.15414302159812,2458
13,74,7,437422.35,382887.07769190165,5433.830025957148,22279.847604900195,543.3830025957149,2459
13,74,2,285661.09,217910.04400074875,4258.259824620409,15522.602993471624,425.8259824620409,2460
13,76,2,131054.41,117433.1286817809,2225.4169509325898,5322.325257458926,222.541695093259,2461
13,76,3,132547.32,120865.32381543888,2081.7338977743575,10916.332693133636,208.17338977743577,2462
13,75,3,82545.28,70130.26744062429,595.7072084870692,4629.649404626777,59.57072084870693,2463
13,74,4,454897.73,423926.89478286926,6147.190736846951,26351.130452552254,614.7190736846951,2464
13,75,2,234504.74,210054.57948883844,3626.573451091547,13890.265371613374,362.65734510915473,2465
13,74,6,422019.79,358231.0668963717,7179.422008175315,16369.882314631406,717.9422008175316,2466
13,74,3,1765673.34,1635969.6237676647,20000.0,89992.56535449385,2000.0,2467
13,39,4,156480.88,133022.77182587553,2200.393334711759,9806.240038773056,220.03933347117592,2468
13,74,6,326499.75,271092.0181944649,5003.2710002010745,17730.59423698455,500.3271000201075,2469
13,74,3,637888.12,503334.9247497896,10024.92067406796,32444.808473076486,1002.4920674067961,2470
13,74,7,200106.41,184241.1399014744,2929.656667955608,9744.567443108674,292.9656667955608,2471
13,76,2,218921.35,159961.84448228969,2611.8906992913353,13194.301184753394,261.18906992913355,2472
13,76,3,368867.85,301872.4770406394,4123.11772673394,25053.265595370816,412.311772673394,2473
13,75,6,1233958.52,1029557.4039071926,18600.27551989594,64761.97850419621,1860.027551989594,2474
13,74,2,393100.79,329688.63103074837,5797.1368533544055,19410.679643037132,579.7136853354406,2475
13,76,8,161833.2,139657.5943287211,1574.5401548736972,8254.847569087578,157.45401548736973,2476
13,39,4,174010.84,143811.0683611827,1896.6518125897542,11346.092496850226,189.66518125897542,2477
13,75,4,200176.78,152976.0034600313,2871.3641031597317,11963.510800649796,287.1364103159732,2478
13,39,3,90061.74,82337.69384989316,1077.7062518290802,5022.884802084621,107.77062518290802,2479
13,75,4,243871.99,210798.39554366315,4374.181923548761,10361.39306297172,437.4181923548761,2480
13,74,5,269542.08,246508.8880845321,4752.574912948868,10212.739482795074,475.2574912948868,2481
13,76,9,275855.82,212136.1248900136,3712.8958179697916,18156.175459946604,371.2895817969792,2482
13,76,2,112428.65,96605.91666677901,2438.6845347147996,5725.310584085525,243.86845347147997,2483
13,39,2,330110.25,290016.19338265125,5760.148451102658,15432.798740803457,576.0148451102658,2484
13,74,1,148691.46,118336.29026665699,2376.841468525089,8377.508161818683,237.68414685250892,2485
13,76,6,232498.34,209960.19028946708,3022.0163342768865,12957.123345570386,302.20163342768865,2486
13,74,5,171861.27,120410.67930763528,2637.477637790541,7684.073883451916,263.7477637790541,2487
13,76,1,536484.82,455330.7277770303,6984.656301862714,30832.568897965917,698.4656301862715,2488
13,74,5,177882.94,151803.89884938495,2374.3363166251343,10312.539678187726,237.43363166251345,2489
13,74,4,601609.24,501417.70237055566,9157.360558324775,28199.91695854756,915.7360558324776,2490
13,74,1,291205.77,249712.4776926783,4560.839738485388,11614.845172987181,456.0839738485388,2491
13,74,2,345211.98,256080.564605545,4955.804777371532,15359.875635431546,495.58047773715316,2492
13,75,6,282085.85,245751.88658962064,4266.360322551425,16984.619068690587,426.63603225514254,2493
13,74,6,160916.4,126149.96776485248,1904.2072146733967,6884.962689900802,190.4207214673397,2494
13,74,3,342357.78,278341.4749372457,5839.1970882194455,18101.74552490894,583.9197088219446,2495
13,74,5,207324.57,162392.63791337496,3833.814004045039,9748.537386341948,383.3814004045039,2496
13,74,6,324670.4,265737.54419116484,5225.298763423677,15839.15074830289,522.5298763423677,2497
13,76,1,385521.69,329772.2876642004,5648.976306606844,25879.734483384156,564.8976306606845,2498
13,76,6,842612.15,766428.1036124406,12227.388782947946,50809.83637217042,1222.7388782947946,2499
13,74,5,355943.2,292179.09535216115,5762.052076224334,21131.486068282233,576.2052076224335,2500
13,76,8,476381.93,371961.8487039479,7238.018001025299,32460.8591275476,723.8018001025299,2501
13,75,7,398840.69,327841.25191762415,5481.65350607489,23110.398289739824,548.165350607489,2502
13,74,5,234452.53,204489.7114286506,4046.011976330821,10682.93781170411,404.60119763308217,2503
13,76,3,403310.94,317274.7059903385,5825.912058926215,24550.68378809625,582.5912058926215,2504
13,74,1,249055.94,200134.01088634704,3303.9690146391445,15418.588657744862,330.39690146391445,2505
13,39,6,209452.14,176088.49903742207,3615.1103712247277,12065.192232885489,361.51103712247277,2506
13,76,3,139537.94,107932.91975384623,1698.7725460076126,10700.327424253708,169.87725460076126,2507
13,74,1,396977.1,298634.42545010993,6017.5146584176955,22348.83692140534,601.7514658417696,2508
13,76,5,190823.62,140274.0749567138,3503.915157939606,14056.427482492985,350.39151579396065,2509
13,76,2,391237.28,308354.6386747728,6459.96107568523,21512.14685410207,645.996107568523,2510
13,39,6,269093.01,191617.29155139127,4207.211967695443,13351.942698909848,420.7211967695443,2511
13,76,2,226270.75,191395.78223261348,2807.743626660184,12293.459857410182,280.7743626660184,2512
13,74,4,159828.24,118908.58909172504,2148.7216551601487,7767.885627474929,214.8721655160149,2513
13,74,2,585647.2,465208.09085566766,9992.780790055633,29715.517115111692,999.2780790055633,2514
13,75,3,212015.7,162680.85591566417,3654.099988582158,10816.586343687499,365.40999885821583,2515
13,76,2,695196.32,596198.620191427,10312.394056992673,40540.919981798135,1031.2394056992673,2516
13,39,3,164238.18,149881.53195255355,1833.8394974732707,5686.999684279739,183.38394974732708,2517
13,74,1,663049.28,569111.9461441678,8995.74628034243,30111.65191553218,899.574628034243,2518
13,75,5,282198.14,235812.16845311612,4840.5530802663125,17773.65797104386,484.0553080266313,2519
13,75,1,449745.85,390051.5037656425,7363.715034772038,24971.91242195991,736.3715034772039,2520
13,75,5,122967.04,86998.89298827099,1825.4234529353573,6836.437233015875,182.54234529353573,2521
13,39,4,122612.66,89594.43966184092,1633.6926975905867,417.7642331762663,163.36926975905868,2522
13,74,4,313264.12,226719.20826012536,5266.085329818481,14024.528040481177,526.6085329818482,2523
13,74,2,146045.95,105817.48958977216,1451.2776241383876,8305.858417560721,145.12776241383878,2524
13,76,5,595640.77,455737.21917303314,9933.73743661008,37433.74068450895,993.373743661008,2525
13,74,3,333835.26,278089.1331696537,5376.434012718485,16072.03918104695,537.6434012718486,2526
13,74,5,182315.48,132847.89276499065,2108.250748360113,10228.818405535027,210.8250748360113,2527
13,76,2,154504.07,144272.66529671557,2710.549044063175,9083.418171612873,271.0549044063175,2528
13,39,8,225681.4,206174.44779564303,3043.504754564663,13556.48487016601,304.3504754564663,2529
13,76,7,190861.39,179965.3209895537,2195.030714713844,11378.2022785798,219.50307147138443,2530
13,75,6,361195.39,256674.47809018873,5809.201997762625,17918.414256444197,580.9201997762625,2531
13,76,9,256261.83,233928.76828939657,3291.6312357353754,14378.13515464796,329.1631235735376,2532
13,74,4,540919.5,487332.50855519314,7445.608349420834,28557.65669574968,744.5608349420835,2533
13,39,4,392123.56,362920.7327811987,6124.202713637065,20438.855962790505,612.4202713637065,2534
13,75,5,159502.08,132703.50421640204,2340.7347558106876,5661.831616117398,234.07347558106878,2535
13,76,9,207869.75,186453.40104246786,3623.805931987427,13248.374985443214,362.3805931987427,2536
13,75,2,159738.5,113865.07229396906,2245.9733206528113,8360.636595563723,224.59733206528114,2537
13,39,1,159824.35,114908.82459592883,2202.3333390671564,9918.361706916858,220.23333390671564,2538
13,75,3,91384.61,66677.23265290103,352.42487383890887,4389.5737747656085,35.24248738389089,2539
13,75,5,472007.32,438351.88393280836,7331.270844948433,21652.48515470327,733.1270844948433,2540
13,75,4,582679.21,416785.9740444688,8731.282423732318,28230.67098708062,873.1282423732318,2541
13,75,3,148370.24,107573.97032805836,2819.690063247783,11087.108896414195,281.9690063247783,2542
13,76,4,139671.87,130258.34920067973,2475.036199159178,7955.021296163073,247.50361991591782,2543
13,75,1,375703.92,273079.6974933269,5801.6055858781365,20851.800328951675,580.1605585878136,2544
13,39,2,164123.58,150573.38536858943,2096.483659884345,5465.414581543297,209.6483659884345,2545
13,74,2,576335.42,517155.9717829022,8437.360631400246,29608.67110513782,843.7360631400247,2546
13,39,5,174547.7,123941.17211242847,2892.847341111518,5660.667338203065,289.2847341111518,2547
13,74,3,74380.51,52472.61213070576,1089.8983023482951,3859.406087839565,108.98983023482953,2548
13,74,10,248163.43,206868.31455122217,4431.544183226222,10927.316736272016,443.15441832262223,2549
13,39,4,188077.85,178541.14650333385,3478.4734347883514,7554.902851321416,347.84734347883517,2550
13,74,4,293130.09,269593.9539811326,4271.7559079607045,12570.521696344074,427.1755907960705,2551
13,39,4,217652.0,169225.8139060317,3311.432267394881,10454.93520866783,331.1432267394881,2552
13,76,4,379240.19,302094.12983617,5291.402245680061,18953.405743746047,529.1402245680061,2553
13,76,4,345889.97,275666.17735040415,5137.245143349688,17874.9199030472,513.7245143349688,2554
13,39,4,326257.26,288262.8742068036,5368.801169766227,16500.1209426538,536.8801169766227,2555
13,76,6,300878.91,236275.14969658936,4241.241203296918,14558.496031104318,424.1241203296918,2556
13,74,1,268236.97,197677.03797955095,3840.0857975627005,10368.596309532433,384.0085797562701,2557
13,74,5,116030.92,102893.5339891913,1156.1811979419617,9374.87103243712,115.61811979419618,2558
13,39,2,338936.22,276064.87458723964,4802.343759220615,20089.276776713134,480.2343759220615,2559
13,74,6,416305.13,299404.4351363822,6551.375860898516,19150.29304927042,655.1375860898517,2560
13,75,6,330840.29,296933.48340576777,4842.2460995490555,17200.173229172215,484.2246099549056,2561
13,75,2,237778.46,201238.52474068472,2990.9218931315418,10240.898630406547,299.09218931315417,2562
13,39,5,382393.84,314458.6418669349,5841.958118346157,17556.218418097884,584.1958118346157,2563
13,39,4,309271.28,268551.32179572334,4613.39091296022,9192.319455556642,461.339091296022,2564
13,74,2,410883.36,339530.14488816157,6723.584602038861,23601.6589878788,672.3584602038861,2565
13,74,5,254601.14,219492.92521921016,3751.101840456026,13839.19169662531,375.11018404560264,2566
13,74,4,113957.97,104484.88740702123,1211.8512902053246,7182.725410508128,121.18512902053247,2567
13,74,4,241045.15,205702.77072212534,4097.338710096934,13116.951903988907,409.7338710096934,2568
13,76,4,151873.05,131355.01984766178,1793.3298712275,8714.102310545759,179.33298712275,2569
13,76,4,203175.07,173402.6114686176,2396.9207413812887,11219.110792568663,239.69207413812887,2570
13,74,4,282637.23,235378.8562455727,3719.565371391856,14062.676484671401,371.9565371391856,2571
13,76,3,486034.2,361120.05829763366,6985.130667601206,32093.419675393063,698.5130667601206,2572
13,74,3,400153.64,313688.20573417563,5057.122351111131,20053.812442164104,505.71223511111316,2573
13,74,4,304154.3,265611.0281976331,3698.994517795114,19089.907624845102,369.8994517795114,2574
13,74,3,567431.15,457558.904130828,8901.87911911065,26817.696062937077,890.187911911065,2575
13,75,4,276074.12,221282.3113924513,4055.537355740502,10823.646956887529,405.5537355740502,2576
13,76,2,302982.43,269599.0141825592,4462.17210978131,16335.060611280067,446.217210978131,2577
13,75,6,213740.51,149915.92977745508,3177.934296454061,10367.188502593563,317.79342964540615,2578
13,74,3,141257.38,122858.41132847956,2400.937883937935,9840.4500313841,240.09378839379352,2579
